annotation,normalizedUnweightedBetweennessCentrality
FRAP,0.000022050767315161714
Soest,0.000022048523956024106
prenatal development,0.000022041175237823196
impact parameter,0.000022034969340757618
bipartite graph,0.00002203464392869579
subgame,0.000022032915695990376
zoonotic disease,0.000022030156077213356
Complement activation,0.00002202930642828885
Lanius,0.000022029245939391125
volvulus,0.000022018923517792464
methoxamine,0.000022005814063942267
JRA,0.000022004446363817847
starburst galaxy,0.00002200162853520028
diopters,0.00002199921747069636
Bcl-2 family,0.000021997620557561026
GRE,0.000021986522497515678
reading disabilities,0.000021984596410505324
hydrolytic enzymes,0.00002198047569373885
homeopathic,0.000021978334447837526
Guangzhou,0.000021974540828397166
HERMES experiment,0.000021972411820606122
Burkholderia,0.000021962391062784905
Nord,0.000021962251332839968
lentivirus,0.000021959615788987595
factor VIIa,0.000021957435695309746
PTT,0.000021957367017354666
Lifshitz,0.0000219567826128014
aftereffects,0.000021955728028794035
paleosols,0.000021955088455730404
Diclofenac,0.000021954637180203938
"2,4-dinitrophenol",0.000021953842554149162
central planning,0.000021952153168915945
open reading frame (ORF),0.000021950049657242397
Apollo,0.000021939339223398484
burqa,0.000021932326756791105
Cell cycle,0.00002192929490181852
Information technology,0.000021925921744704852
CAA,0.000021924440026127733
V-band,0.000021923008511322232
nitrogen balance,0.000021919528145778083
Abdominal pain,0.000021915480508988406
Surfactant,0.00002191298362889297
JAMA,0.00002191071554007679
Rydberg atoms,0.000021906595764400988
Cox process,0.000021903802013657577
SMAD3,0.000021900066657064146
scattering matrices,0.0000218962954279937
ice formation,0.00002189524721726571
random forests,0.000021880568700902414
canonical ensemble,0.000021880321387483897
sustainable energy,0.000021877999920382674
magnetometry,0.000021876034166062217
redox reaction,0.000021874551763399484
reactive transport model,0.00002187331967916962
HCT116,0.00002187150733563906
Desire,0.000021865029767364743
MPTP,0.00002186290711260986
zeitgeist,0.000021861170040801927
basic hypergeometric series,0.000021858283049556514
invariant theory,0.000021858165985979694
moxifloxacin,0.000021857863318772432
preoptic area,0.000021857848144485766
PRC2,0.000021857005229407606
global map,0.00002185623620171454
subterm,0.00002184780566861249
organization theory,0.000021845001586021934
large intestine,0.000021843723220336802
community-based conservation,0.000021842822686688618
virginity,0.000021840080541739318
respiratory epithelium,0.000021837423341939376
ICD-9,0.000021831487338431913
transient receptor potential,0.000021830552850292106
MacNeille completion,0.000021827786559745663
null allele,0.000021827118852990176
isotope ratio mass spectrometry,0.000021824471039053164
rector,0.00002182294500890775
speech-language pathologists,0.000021822112371684642
P600,0.00002181474747708549
reaction norm,0.00002181417864649805
undecanoate,0.000021813234635128336
boundary-value problem,0.000021812567410392025
drug withdrawal,0.00002180199281705209
Gene ontology,0.000021801078033438513
Lyman-alpha,0.000021794871038198615
supernumerary teeth,0.00002179292177188675
time integral,0.000021784132933703142
mammaplasty,0.000021781203160424048
epoxy resin,0.00002177969763973601
cone beam computed tomography,0.000021774964578581642
pyrimidine dimers,0.0000217735088772786
focal plane,0.00002177164739758136
effective renal plasma flow,0.000021771356542222387
secondary succession,0.00002176770084188579
Galapagos,0.000021764966213906363
opiates,0.000021764941799203732
counter culture,0.000021763774109195604
F5,0.000021763540996498066
functional composition,0.000021762564683782243
natural law,0.00002176206217295092
detritivore,0.00002175855658440253
fingolimod,0.000021755948780787416
Sorbus,0.000021754585794114268
TWA,0.000021754338068021225
triclosan,0.000021753927253739255
Notch signaling,0.000021753318686657525
immunoradiometric assay,0.000021750727429970935
CMM,0.000021747871661287664
proglacial,0.000021747315870178846
autonomic systems,0.000021746294992466552
isobutyryl-CoA,0.00002174370192864628
Mutagenesis,0.00002174288264017201
glial fibrillary acidic protein,0.00002173973915315965
Shadow,0.00002173856978998703
venous pressure,0.000021736247214499153
ampullary,0.000021734675666516733
field-flow fractionation,0.00002173105507393017
Rhinitis,0.000021727392190198595
TLR1,0.000021725995433837463
disease-modifying antirheumatic drug,0.000021723222342525242
G0,0.000021721311523114584
TRECVID,0.000021719715012918763
repeated measures design,0.000021718435071844417
deconvoluted,0.00002171745699959242
TH2,0.000021711757250614145
Locus,0.000021711710930418982
phrenic nerve,0.00002170829085829665
5-HT2A,0.000021705624854263326
FGFR1,0.000021705619384865337
Earthworm,0.000021703704367837326
institutional review board,0.000021696907225728132
Neuropsychological tests,0.000021695092812117002
CITES,0.000021692232689054966
Defecation,0.000021691055330065873
automorphism,0.000021683992421419768
proglacial lake,0.000021666507821885094
ferromagnetism,0.00002166620555700748
lattice Boltzmann method,0.000021663335833089815
concept mapping,0.00002165346340093186
national societies,0.00002165205198897245
Cross-sectional studies,0.000021651729764107677
perineal body,0.0000216516367416462
endoleak,0.000021645103381937116
xenophobic,0.00002163817578449027
Modem,0.000021637868600795707
Movement Assessment,0.00002163679434297111
Japanese-American,0.000021628108181417658
otter,0.000021622352113346744
CT1,0.00002162155007121091
multiple comparison,0.000021620784871957367
Paraguay,0.000021618858847703176
Decision making,0.000021615055192805877
Rietveld method,0.000021611937677744624
deconditioning,0.000021610656438542736
vaginismus,0.000021608169488396652
NEMESIS,0.00002160609625788169
ADAMTS13,0.00002160314205852122
keratinization,0.000021602966868884015
Bordetella,0.000021597285652197158
ecoregion,0.000021592985303696623
evolutionary radiation,0.000021589539303434063
mCi,0.00002158115637248721
enteroscopy,0.000021577599628711806
RNA editing,0.00002157707752724266
knowledge-based economy,0.000021574654740394277
flavivirus,0.00002155915166792123
energy landscape,0.000021557111691570882
angular separation,0.00002154861395637725
dedifferentiation,0.00002154754109701449
sex development,0.00002154543933352256
TSC1,0.000021545199062193667
Whiplash,0.000021544989211209804
Morphological analysis,0.00002153958521531728
tensile stress,0.00002153898777221455
equivalence principle,0.00002153848824308242
MC3T3-E1,0.000021536346918645095
Andromeda,0.00002153593693106817
FEBS,0.00002152981361155246
self-interaction,0.000021526342908088145
TSPs,0.00002152599818162114
canaries,0.00002152571316497467
thrombocyte,0.000021525140341804514
sensory impairment,0.00002152227423921035
myopathic,0.000021522268968993055
dual energy X-ray absorptiometry,0.000021521791212377374
M6,0.000021519422227229097
non-archimedean local field,0.000021516298505017666
spiral computed tomography,0.00002150479609212874
nonlocality,0.00002149873433074664
delta function,0.00002149585342885887
FGF2,0.000021493841654837258
PVV,0.000021491507854476905
Carassius,0.000021481549453568865
vacuum ultraviolet,0.000021478929468800886
Pavlov,0.00002147623986950038
Dat,0.0000214735508451691
Abortion,0.000021468329048306193
environmental noise,0.00002146175292834364
asymmetric induction,0.000021461131125572186
BCL6,0.000021458078701421218
CGRO,0.000021456613022245412
"L-3,4-dihydroxyphenylalanine",0.000021455875091285595
The mice,0.000021455502909133886
imago,0.000021447542547785523
embolized,0.000021443533930511862
Neurotoxicity,0.0000214432243319407
CCR6,0.000021439811934918874
methylisothiazolinone,0.000021439287113437835
Insulin resistance,0.00002143701161447469
Nylon,0.000021434958677291775
forkhead box,0.000021431382356646015
hydrophobic core,0.000021426138069859817
polyacrylamide gel,0.0000214248514696248
bifidobacteria,0.00002141478375283563
flecainide,0.000021411396220211126
secant,0.000021410788792228468
extinction coefficient,0.000021410461595109473
Routine Activity Theory,0.000021410124425700568
16S ribosomal DNA,0.000021409770006318538
cyclopropanation,0.000021396670805626744
NIPBL,0.000021394247886507157
humanized monoclonal antibody,0.000021387966821278812
vital sign,0.000021385323802975006
ribitol,0.000021382383840064018
ICAM,0.00002137987107316271
Biological Psychiatry,0.00002137705291464747
tetrahedrite,0.00002137197136088877
Chromatin,0.000021368092867163123
beta-1b,0.000021355939768403092
Photosynthesis,0.000021351355404701324
hiatal hernia,0.000021347089511733733
directed graph,0.000021345233941199007
alprazolam,0.000021343332381173575
Prednisolone,0.000021342567844608774
Laparotomy,0.000021331207378701684
countable set,0.000021328494029372207
echinococcosis,0.000021327763543384014
G-proteins,0.000021326885866805217
Microsatellite,0.000021321575084754856
dihydrotestosterone,0.000021310893461914243
hypochlorite,0.000021304639345918694
cardiac structure,0.00002130329573601652
leachates,0.000021297075894591335
anti-citrullinated protein antibodies,0.000021293325142752543
diorite,0.000021292617044503192
p-phenylenediamine,0.000021289893694756476
OPAC,0.000021289060172318356
Actin,0.000021285615759735712
marina,0.000021282625197336363
intestinal obstruction,0.00002127889892591662
psychological contract,0.00002127561390010552
Valsalva manoeuvre,0.00002127470727232228
C language,0.000021272945785219326
Bowlby,0.000021270322451163973
autosomes,0.00002127014635252947
inverse scattering,0.000021261456025390693
zooxanthellae,0.00002125724277369001
endodontically treated teeth,0.00002125495864494306
Agrostis,0.000021252372053199822
neglected tropical diseases,0.000021241752592789834
gluconeogenic,0.00002123625951367458
isospin,0.00002123457358802311
International Prognostic Scoring System,0.00002123455085023269
heterotrophs,0.000021233252430625083
crosslinker,0.000021230745192145524
polyphagy,0.000021225883216077363
littoral zone,0.000021221032221284925
Golgi complex,0.000021220625004727186
malignant pleural mesothelioma,0.000021210976258241265
bacterial artificial chromosome,0.000021207445417788646
feature detection,0.00002120645375679024
allopurinol,0.000021199025059193095
overconsumption,0.00002119315621381188
Deschampsia flexuosa,0.00002119266083855757
counterfactuals,0.000021189744970989245
viral evolution,0.000021179917467467807
colony forming unit,0.00002117465711334552
Ph.D.,0.000021172394115412916
ABC transporter,0.000021171390140674352
cervix uteri,0.000021164720290850205
Agrobacterium tumefaciens,0.00002116453357860334
analogue modelling,0.00002116378477840741
Benedict,0.000021163129500437125
Rhizopus,0.000021156046868683487
feature vector,0.000021155376539900873
DEBtox,0.000021152920056243313
lod score,0.000021150884451340412
muscimol,0.000021148165792208614
tack,0.000021120726202512022
hydraulic fracturing,0.00002111817279980953
FCA,0.000021113946813603617
high-energy phosphate,0.000021112544011437708
Hibernation,0.000021111401435244812
bile duct injury,0.000021110948066835876
role-playing,0.00002111060896606462
Socrates,0.00002110653066027372
Voxel-based morphometry,0.000021101707754171167
asymptotic theory,0.00002108996406353821
structural adjustment,0.00002108645249688034
interaction design,0.000021085287688409318
permanent teeth,0.00002108510260339849
computed tomography angiography,0.000021080920265583672
hemocyanin,0.000021078906690200862
Cornu aspersum,0.000021078435997667966
Carex arenaria,0.000021077326311950955
Demospongiae,0.00002107701091477187
fast atom bombardment,0.000021073665636771565
intracratonic,0.000021069027870040176
beta cells,0.000021067892088502495
disintegrin,0.00002106215469581709
motion perception,0.000021059232425584726
cathelicidin,0.0000210548204952738
Immunotherapy,0.00002105398161140697
capsule endoscopy,0.000021049706358634013
trochanter,0.000021043282891353367
thermodynamic efficiency,0.000021042312050557075
objective response rate,0.000021041559124077597
spastic paraplegia,0.0000210398355139051
acrylic resin,0.0000210383731331932
LDL-receptor,0.000021035635821146287
casein,0.000021035179430568708
Pelizaeus-Merzbacher,0.00002103189565900931
tetrachloroethene,0.000021028065898835172
methyl radical,0.00002102324455900821
acquired immunodeficiency syndrome,0.000021020111348161406
Kimberley,0.00002101977946823113
EEM,0.000021014907255088048
diverticulum,0.000021011639379079405
variance function,0.00002101117703549759
diterpenes,0.000021009993347868796
tropical Andes,0.00002100777535978623
T-cell acute lymphoblastic leukemia,0.000021007681210619
filtered backprojection,0.0000210065635903689
organochlorines,0.00002100543136011305
urban regeneration,0.000021003923573405425
wavelet transform,0.000021003598119504685
ETA,0.000020995859027538272
Caribbean Sea,0.000020990526884979518
resting metabolic rate,0.000020988047404556686
L12,0.000020984797890393897
Predictive validity,0.000020984187816988464
doxazosin,0.00002098296021588485
ob,0.000020981199188112826
infinitary logic,0.00002097472223063495
aortae,0.00002097208641458135
HO-1,0.00002097066425606839
autonomic dysfunction,0.0000209706540395105
Flagstaff,0.000020970369582507167
nonlinear optical,0.00002096921970462616
disability insurance,0.00002096666309824858
mechanotransduction,0.000020965613016844365
