 "publication_type" , "journal_article" , "title" , "publication_year" , "author_name" , "journal_name" , "journal_issue_number" , "journal_volume_number" , "startEndPages" , "publisher_name" , "doi" , "cited_by_article" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "McCann - L." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/6761829" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "McCann - L." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/7235003" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "McCann - L." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/8320114" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/2722916" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/2722939" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/3195969" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/5263958" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/5615585" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/6761829" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/7235003" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Warnholtz - A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/8320114" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/2722916" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/2722939" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/3195969" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/5263958" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/5615585" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/6761829" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/894" , "Endothelial Regulation of Vasomotion in ApoE-Deficient Mice : Implications for Interactions Between Peroxynitrite and Tetrahydrobiopterin" , "2001" , "Freeman - B. A." , "Circulation" , "9" , "103" , "1282--1288" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.cir.103.9.1282" , "https://w3id.org/oc/corpus/br/7235003" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/833" , "17??-Estradiol exerts a beneficial effect on coronary vascular remodeling in the early stages of hypertension in spontaneously hypertensive rats" , "2005" , "Garcia - Paz M" , "Menopause" , "4" , "12" , "453--459" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/01.gme.0000151654.10243.01" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/833" , "17??-Estradiol exerts a beneficial effect on coronary vascular remodeling in the early stages of hypertension in spontaneously hypertensive rats" , "2005" , "Gim??nez - Jose" , "Menopause" , "4" , "12" , "453--459" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/01.gme.0000151654.10243.01" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/833" , "17??-Estradiol exerts a beneficial effect on coronary vascular remodeling in the early stages of hypertension in spontaneously hypertensive rats" , "2005" , "Bonacasa - Barbara" , "Menopause" , "4" , "12" , "453--459" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/01.gme.0000151654.10243.01" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/833" , "17??-Estradiol exerts a beneficial effect on coronary vascular remodeling in the early stages of hypertension in spontaneously hypertensive rats" , "2005" , "Carbonell - Luis F" , "Menopause" , "4" , "12" , "453--459" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/01.gme.0000151654.10243.01" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/833" , "17??-Estradiol exerts a beneficial effect on coronary vascular remodeling in the early stages of hypertension in spontaneously hypertensive rats" , "2005" , "Miguel - Salom G" , "Menopause" , "4" , "12" , "453--459" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/01.gme.0000151654.10243.01" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/833" , "17??-Estradiol exerts a beneficial effect on coronary vascular remodeling in the early stages of hypertension in spontaneously hypertensive rats" , "2005" , "Quesada - Tomas" , "Menopause" , "4" , "12" , "453--459" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/01.gme.0000151654.10243.01" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/833" , "17??-Estradiol exerts a beneficial effect on coronary vascular remodeling in the early stages of hypertension in spontaneously hypertensive rats" , "2005" , "Hern??ndez - Isabel" , "Menopause" , "4" , "12" , "453--459" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1097/01.gme.0000151654.10243.01" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Arias-Loza - P. A." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Hu - K." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Schafer - A." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Bauersachs - J." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Quaschning - T." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Galle - J." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Jazbutyte - V." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Neyses - L." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Ertl - G." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Fritzemeier - K.-H." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Hegele-Hartung - C." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/847" , "Medroxyprogesterone Acetate But Not Drospirenone Ablates the Protective Function of 17 -Estradiol in Aldosterone Salt-Treated Rats" , "2006" , "Pelzer - T." , "Hypertension" , "5" , "48" , "994--1001" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000242482.57186.e8" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/858" , "Effects of a New Hormone Therapy, Drospirenone and 17- -Estradiol, in Postmenopausal Women With Hypertension" , "2006" , "White - W. B." , "Hypertension" , "2" , "48" , "246--253" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000232179.60442.84" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/858" , "Effects of a New Hormone Therapy, Drospirenone and 17- -Estradiol, in Postmenopausal Women With Hypertension" , "2006" , "Hanes - V." , "Hypertension" , "2" , "48" , "246--253" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000232179.60442.84" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/858" , "Effects of a New Hormone Therapy, Drospirenone and 17- -Estradiol, in Postmenopausal Women With Hypertension" , "2006" , "Chauhan - V." , "Hypertension" , "2" , "48" , "246--253" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000232179.60442.84" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/858" , "Effects of a New Hormone Therapy, Drospirenone and 17- -Estradiol, in Postmenopausal Women With Hypertension" , "2006" , "Pitt - B." , "Hypertension" , "2" , "48" , "246--253" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.hyp.0000232179.60442.84" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/890" , "Modulation of Antioxidant Enzyme Expression and Function by Estrogen" , "2003" , "Strehlow - K." , "Circulation Research" , "2" , "93" , "170--177" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.res.0000082334.17947.11" , "https://w3id.org/oc/corpus/br/807" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/890" , "Modulation of Antioxidant Enzyme Expression and Function by Estrogen" , "2003" , "Strehlow - K." , "Circulation Research" , "2" , "93" , "170--177" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.res.0000082334.17947.11" , "https://w3id.org/oc/corpus/br/659950" ,
 "Journal Article" , "https://w3id.org/oc/corpus/br/890" , "Modulation of Antioxidant Enzyme Expression and Function by Estrogen" , "2003" , "Strehlow - K." , "Circulation Research" , "2" , "93" , "170--177" , "Ovid Technologies (Wolters Kluwer Health)" , "10.1161/01.res.0000082334.17947.11" , "https://w3id.org/oc/corpus/br/3213649" ,
